sem_bge,comp_bge,exp_bge,form_bge,sem_v2,skills_raw,edu_gap,edu_domain_compat,exp_domain_ratio,label
0.882856,0.1579,0.5,0.5,0.882856,0.1579,0.0,1.0,0.2369,0.5785
0.829686,0.1579,0.5,0.5,0.829686,0.1579,0.0,1.0,0.2369,0.3637
0.809097,0.0,0.5,0.5,0.809097,0.0,0.0,1.0,0.0,0.1198
0.846803,0.1579,0.5,0.5,0.846803,0.1579,0.0,1.0,0.2369,0.6338
0.837574,0.1053,0.5,0.5,0.837574,0.1053,0.0,1.0,0.158,0.0876
0.729978,0.0789,0.5,0.5,0.729978,0.0789,0.0,1.0,0.1183,0.2445
0.808568,0.1053,0.5,0.5,0.808568,0.1053,0.0,1.0,0.158,0.2786
0.842975,0.0789,0.5,0.5,0.842975,0.0789,0.0,1.0,0.1183,0.2512
0.820219,0.0789,0.5,0.5,0.820219,0.0789,0.0,1.0,0.1183,0.4513
0.874804,0.1053,0.5,0.5,0.874804,0.1053,0.0,1.0,0.158,0.6338
0.826375,0.0789,0.5,0.5,0.826375,0.0789,0.0,1.0,0.1183,0.1186
0.887963,0.1053,0.5,0.5,0.887963,0.1053,0.0,1.0,0.158,0.5614
0.884967,0.0789,0.5,0.5,0.884967,0.0789,0.0,1.0,0.1183,0.5572
0.758188,0.0526,0.5,0.5,0.758188,0.0526,0.0,0.45,0.0789,0.2877
0.895173,0.1842,0.5,0.5,0.895173,0.1842,0.0,0.45,0.2763,0.7871
0.795489,0.1053,0.5,0.5,0.795489,0.1053,0.0,1.0,0.158,0.2786
0.824681,0.0789,0.5,0.5,0.824681,0.0789,0.0,1.0,0.1183,0.6466
0.818256,0.0789,0.5,0.5,0.818256,0.0789,0.0,1.0,0.1183,0.6551
0.773024,0.0789,0.5,0.5,0.773024,0.0789,0.0,1.0,0.1183,0.5316
0.836411,0.0789,0.5,0.5,0.836411,0.0789,0.0,1.0,0.1183,0.3765
0.865631,0.1579,0.5,0.5,0.865631,0.1579,0.0,1.0,0.2369,0.604
0.878254,0.0526,0.5,0.5,0.878254,0.0526,0.0,1.0,0.0789,0.5742
0.81338,0.1053,0.5,0.5,0.81338,0.1053,0.0,1.0,0.158,0.2743
0.847241,0.1579,0.5,0.5,0.847241,0.1579,0.0,1.0,0.2369,0.6679
0.830297,0.0789,0.5,0.5,0.830297,0.0789,0.0,1.0,0.1183,0.2105
0.839432,0.1053,0.5,0.5,0.839432,0.1053,0.0,1.0,0.158,0.6892
0.83147,0.1053,0.5,0.5,0.83147,0.1053,0.0,1.0,0.158,0.621
0.889029,0.1579,0.5,0.5,0.889029,0.1579,0.0,1.0,0.2369,0.753
0.873529,0.0263,0.5,0.5,0.873529,0.0263,0.0,1.0,0.0394,0.5827
0.879518,0.2105,0.5,0.5,0.879518,0.2105,0.0,1.0,0.3157,0.6423
0.792054,0.0263,0.5,0.5,0.792054,0.0263,0.0,1.0,0.0394,0.2135
0.833992,0.0526,0.5,0.5,0.833992,0.0526,0.0,1.0,0.0789,0.1679
0.805052,0.1053,0.5,0.5,0.805052,0.1053,0.0,1.0,0.158,0.4148
0.844648,0.1579,0.5,0.5,0.844648,0.1579,0.0,1.0,0.2369,0.5827
0.864505,0.1053,0.5,0.5,0.864505,0.1053,0.0,1.0,0.158,0.5018
0.874377,0.1316,0.5,0.5,0.874377,0.1316,0.0,1.0,0.1974,0.7573
0.861004,0.1579,0.5,0.5,0.861004,0.1579,0.0,1.0,0.2369,0.6083
0.896354,0.1316,0.5,0.5,0.896354,0.1316,0.0,1.0,0.1974,0.5359
0.789222,0.0526,0.5,0.5,0.789222,0.0526,0.0,1.0,0.0789,0.2591
0.864944,0.2105,0.5,0.5,0.864944,0.2105,0.0,1.0,0.3157,0.7232
0.828709,0.0526,0.5,0.5,0.828709,0.0526,0.0,1.0,0.0789,0.4039
0.816381,0.1053,0.5,0.5,0.816381,0.1053,0.0,1.0,0.158,0.5955
0.854289,0.0263,0.5,0.5,0.854289,0.0263,0.0,1.0,0.0394,0.4976
0.867262,0.1579,0.5,0.5,0.867262,0.1579,0.0,1.0,0.2369,0.5146
0.820592,0.1053,0.5,0.5,0.820592,0.1053,0.0,1.0,0.158,0.7105
0.821414,0.1053,0.5,0.5,0.821414,0.1053,0.0,1.0,0.158,0.5554
0.84788,0.1316,0.5,0.5,0.84788,0.1316,0.0,1.0,0.1974,0.5955
0.881741,0.0789,0.5,0.5,0.881741,0.0789,0.0,0.45,0.1183,0.5742
0.884432,0.1316,0.5,0.5,0.884432,0.1316,0.0,1.0,0.1974,0.4422
0.809101,0.1053,0.5,0.5,0.809101,0.1053,0.0,0.45,0.158,0.5955
0.864839,0.1053,0.5,0.5,0.864839,0.1053,0.0,1.0,0.158,0.6934
0.770476,0.1316,0.5,0.5,0.770476,0.1316,0.0,1.0,0.1974,0.4124
0.784566,0.1053,0.5,0.5,0.784566,0.1053,0.0,0.45,0.158,0.1892
0.897536,0.1579,0.5,0.5,0.897536,0.1579,0.0,1.0,0.2369,0.7956
0.842799,0.0,0.5,0.5,0.842799,0.0,0.0,0.45,0.0,0.4592
0.824041,0.1316,0.5,0.5,0.824041,0.1316,0.0,0.45,0.1974,0.7786
0.803014,0.1316,0.5,0.5,0.803014,0.1316,0.0,1.0,0.1974,0.3358
0.826937,0.1316,0.5,0.5,0.826937,0.1316,0.0,1.0,0.1974,0.7871
0.800716,0.1053,0.5,0.5,0.800716,0.1053,0.0,1.0,0.158,0.6934
0.790222,0.0789,0.5,0.5,0.790222,0.0789,0.0,1.0,0.1183,0.4191
0.780181,0.0526,0.5,0.5,0.780181,0.0526,0.0,1.0,0.0789,0.1302
0.858301,0.1842,0.5,0.5,0.858301,0.1842,0.0,1.0,0.2763,0.7105
0.793854,0.1053,0.5,0.5,0.793854,0.1053,0.0,1.0,0.158,0.4294
0.802065,0.1053,0.5,0.5,0.802065,0.1053,0.0,1.0,0.158,0.2275
0.866192,0.2105,0.5,0.5,0.866192,0.2105,0.0,1.0,0.3157,0.7786
0.843346,0.1053,0.5,0.5,0.843346,0.1053,0.0,1.0,0.158,0.8041
0.763807,0.1579,0.5,0.5,0.763807,0.1579,0.0,1.0,0.2369,0.6551
0.806116,0.0789,0.5,0.5,0.806116,0.0789,0.0,1.0,0.1183,0.4532
0.839327,0.1053,0.5,0.5,0.839327,0.1053,0.0,1.0,0.158,0.7573
0.802609,0.1053,0.5,0.5,0.802609,0.1053,0.0,1.0,0.158,0.6934
0.808875,0.1053,0.5,0.5,0.808875,0.1053,0.0,1.0,0.158,0.2251
0.780724,0.0789,0.5,0.5,0.780724,0.0789,0.0,1.0,0.1183,0.2038
0.777803,0.0263,0.5,0.5,0.777803,0.0263,0.0,1.0,0.0394,0.0754
0.823189,0.1842,0.5,0.5,0.823189,0.1842,0.0,1.0,0.2763,0.6168
0.854283,0.0526,0.5,0.5,0.854283,0.0526,0.0,1.0,0.0789,0.6934
0.807994,0.0789,0.5,0.5,0.807994,0.0789,0.0,1.0,0.1183,0.4489
0.792491,0.1053,0.5,0.5,0.792491,0.1053,0.0,1.0,0.158,0.7616
0.863082,0.0789,0.5,0.5,0.863082,0.0789,0.0,1.0,0.1183,0.6807
0.735841,0.0263,0.5,0.5,0.735841,0.0263,0.0,1.0,0.0394,0.1168
0.762549,0.0789,0.5,0.5,0.762549,0.0789,0.0,1.0,0.1183,0.3169
0.891103,0.1842,0.5,0.5,0.891103,0.1842,0.0,1.0,0.2763,0.7828
0.733279,0.0526,0.5,0.5,0.733279,0.0526,0.0,1.0,0.0789,0.3911
0.75725,0.0789,0.5,0.5,0.75725,0.0789,0.0,1.0,0.1183,0.6679
0.888448,0.1053,0.5,0.5,0.888448,0.1053,0.0,1.0,0.158,0.851
0.784453,0.1053,0.5,0.5,0.784453,0.1053,0.0,1.0,0.158,0.3382
0.782313,0.0526,0.5,0.5,0.782313,0.0526,0.0,1.0,0.0789,0.1314
0.803994,0.2105,0.5,0.5,0.803994,0.2105,0.0,0.45,0.3157,0.7275
0.856951,0.1053,0.5,0.5,0.856951,0.1053,0.0,1.0,0.158,0.6551
0.835408,0.0526,0.5,0.5,0.835408,0.0526,0.0,1.0,0.0789,0.3358
0.787163,0.1053,0.5,0.5,0.787163,0.1053,0.0,1.0,0.158,0.379
0.71301,0.0263,0.5,0.5,0.71301,0.0263,0.0,1.0,0.0394,0.0566
0.787919,0.1053,0.5,0.5,0.787919,0.1053,0.0,1.0,0.158,0.5614
0.823117,0.0526,0.5,0.5,0.823117,0.0526,0.0,1.0,0.0789,0.4045
0.770723,0.0789,0.5,0.5,0.770723,0.0789,0.0,1.0,0.1183,0.1807
0.782351,0.0789,0.5,0.5,0.782351,0.0789,0.0,1.0,0.1183,0.1849
0.821178,0.1667,0.5,0.5,0.821178,0.1667,0.0,1.0,0.25,0.2986
0.818694,0.2083,0.5,0.5,0.818694,0.2083,0.0,1.0,0.3125,0.8036
0.824057,0.0833,0.5,0.5,0.824057,0.0833,0.0,0.45,0.125,0.3547
0.821379,0.25,0.5,0.5,0.821379,0.25,0.0,1.0,0.375,0.7265
0.84856,0.125,0.5,0.5,0.84856,0.125,0.0,1.0,0.1875,0.7054
0.79682,0.0833,0.5,0.5,0.79682,0.0833,0.0,0.45,0.125,0.2916
0.821628,0.0833,0.5,0.5,0.821628,0.0833,0.0,1.0,0.125,0.3547
0.852106,0.25,0.5,0.5,0.852106,0.25,0.0,1.0,0.375,0.7685
0.865186,0.125,0.5,0.5,0.865186,0.125,0.0,0.45,0.1875,0.8176
0.846869,0.375,0.5,0.5,0.846869,0.375,0.0,1.0,0.5625,0.9579
0.852566,0.1667,0.5,0.5,0.852566,0.1667,0.0,1.0,0.25,0.9158
0.8292,0.25,0.5,0.5,0.8292,0.25,0.0,1.0,0.375,0.8457
0.843881,0.1667,0.5,0.5,0.843881,0.1667,0.0,1.0,0.25,0.6633
0.855627,0.2083,0.5,0.5,0.855627,0.2083,0.0,1.0,0.3125,0.7826
0.816353,0.2083,0.5,0.5,0.816353,0.2083,0.0,0.8,0.3125,0.5932
0.829206,0.25,0.5,0.5,0.829206,0.25,0.0,1.0,0.375,0.8176
0.860405,0.3333,0.5,0.5,0.860405,0.3333,0.0,0.45,0.5,0.8457
0.834657,0.2917,0.5,0.5,0.834657,0.2917,0.0,1.0,0.4375,0.8527
0.899694,0.2917,0.5,0.5,0.899694,0.2917,0.0,1.0,0.4375,0.7685
0.846492,0.125,0.5,0.5,0.846492,0.125,0.0,1.0,0.1875,0.7615
0.8197,0.25,0.5,0.5,0.8197,0.25,0.0,1.0,0.375,0.8527
0.90335,0.1667,0.5,0.5,0.90335,0.1667,0.0,1.0,0.25,0.4319
0.81684,0.2083,0.5,0.5,0.81684,0.2083,0.0,0.8,0.3125,0.8246
0.868004,0.25,0.5,0.5,0.868004,0.25,0.0,0.45,0.375,0.5681
0.909704,0.25,0.5,0.5,0.909704,0.25,0.0,0.45,0.375,0.7966
0.876988,0.1667,0.5,0.5,0.876988,0.1667,0.0,1.0,0.25,0.9649
0.846104,0.2917,0.5,0.5,0.846104,0.2917,0.0,1.0,0.4375,0.8597
0.913111,0.375,0.5,0.5,0.913111,0.375,0.0,1.0,0.5625,0.9579
0.83815,0.0,0.5,0.5,0.83815,0.0,0.0,0.45,0.0,0.6072
0.87246,0.1667,0.5,0.5,0.87246,0.1667,0.0,1.0,0.25,0.5441
0.816098,0.0833,0.5,0.5,0.816098,0.0833,0.0,1.0,0.125,0.4459
0.787658,0.0417,0.5,0.5,0.787658,0.0417,0.0,1.0,0.0625,0.4399
0.858956,0.2917,0.5,0.5,0.858956,0.2917,0.0,1.0,0.4375,0.8948
0.837257,0.1667,0.5,0.5,0.837257,0.1667,0.0,1.0,0.25,0.9088
0.842943,0.125,0.5,0.5,0.842943,0.125,0.0,0.45,0.1875,0.7265
0.82446,0.125,0.5,0.5,0.82446,0.125,0.0,1.0,0.1875,0.3036
0.867526,0.0833,0.5,0.5,0.867526,0.0833,0.0,1.0,0.125,0.481
0.869614,0.0417,0.5,0.5,0.869614,0.0417,0.0,1.0,0.0625,0.7756
0.755419,0.2083,0.5,0.5,0.755419,0.2083,0.0,1.0,0.3125,0.7054
0.788387,0.0833,0.5,0.5,0.788387,0.0833,0.0,1.0,0.125,0.4459
0.794648,0.0417,0.5,0.5,0.794648,0.0417,0.0,1.0,0.0625,0.2565
0.771983,0.375,0.5,0.5,0.771983,0.375,0.0,1.0,0.5625,0.7194
0.749076,0.0833,0.5,0.5,0.749076,0.0833,0.0,0.8,0.125,0.7645
0.844527,0.2083,0.5,0.5,0.844527,0.2083,0.0,1.0,0.3125,0.8106
0.801951,0.125,0.5,0.5,0.801951,0.125,0.0,1.0,0.1875,0.5581
0.768497,0.0833,0.5,0.5,0.768497,0.0833,0.0,1.0,0.125,0.1864
0.788693,0.2083,0.5,0.5,0.788693,0.2083,0.0,1.0,0.3125,0.2565
0.835721,0.25,0.5,0.5,0.835721,0.25,0.0,0.45,0.375,0.9158
0.820454,0.125,0.5,0.5,0.820454,0.125,0.0,1.0,0.1875,0.7124
0.771991,0.1667,0.5,0.5,0.771991,0.1667,0.0,1.0,0.25,0.6493
0.818304,0.25,0.5,0.5,0.818304,0.25,0.0,0.45,0.375,0.7826
0.815978,0.1667,0.5,0.5,0.815978,0.1667,0.0,1.0,0.25,0.3407
0.83462,0.1667,0.5,0.5,0.83462,0.1667,0.0,1.0,0.25,0.7475
0.758816,0.25,0.5,0.5,0.758816,0.25,0.0,0.45,0.375,0.8176
0.81213,0.2083,0.5,0.5,0.81213,0.2083,0.0,0.45,0.3125,0.7615
0.78882,0.2083,0.5,0.5,0.78882,0.2083,0.0,1.0,0.3125,0.8036
0.757238,0.2917,0.5,0.5,0.757238,0.2917,0.0,1.0,0.4375,0.7966
0.851913,0.2083,0.5,0.5,0.851913,0.2083,0.0,0.45,0.3125,0.6844
0.790868,0.125,0.5,0.5,0.790868,0.125,0.0,1.0,0.1875,0.6503
0.78372,0.4167,0.5,0.5,0.78372,0.4167,0.0,1.0,0.625,0.7685
0.817161,0.2917,0.5,0.5,0.817161,0.2917,0.0,0.45,0.4375,0.8597
0.830445,0.1667,0.5,0.5,0.830445,0.1667,0.0,1.0,0.25,0.8317
0.800011,0.0,0.5,0.5,0.800011,0.0,0.0,1.0,0.0,0.523
0.917062,0.375,0.5,0.5,0.917062,0.375,0.0,0.45,0.5625,0.9088
0.772132,0.2083,0.5,0.5,0.772132,0.2083,0.0,1.0,0.3125,0.6002
0.742371,0.2083,0.5,0.5,0.742371,0.2083,0.0,1.0,0.3125,0.3337
0.813591,0.125,0.5,0.5,0.813591,0.125,0.0,1.0,0.1875,0.6212
0.714108,0.2083,0.5,0.5,0.714108,0.2083,0.0,1.0,0.3125,0.5581
0.803006,0.2083,0.5,0.5,0.803006,0.2083,0.0,1.0,0.3125,0.3788
0.780399,0.0417,0.5,0.5,0.780399,0.0417,0.0,1.0,0.0625,0.2776
0.768269,0.125,0.5,0.5,0.768269,0.125,0.0,1.0,0.1875,0.7405
0.820676,0.25,0.5,0.5,0.820676,0.25,0.0,0.45,0.375,0.8036
0.735844,0.0833,0.5,0.5,0.735844,0.0833,0.0,1.0,0.125,0.3557
0.772799,0.125,0.5,0.5,0.772799,0.125,0.0,1.0,0.1875,0.6774
0.823647,0.0833,0.5,0.5,0.823647,0.0833,0.0,0.45,0.125,0.7265
0.80832,0.3333,0.5,0.5,0.80832,0.3333,0.0,1.0,0.5,0.7405
0.783229,0.375,0.5,0.5,0.783229,0.375,0.0,0.45,0.5625,0.6593
0.850077,0.3333,0.5,0.5,0.850077,0.3333,0.0,1.0,0.5,0.8246
0.770891,0.0833,0.5,0.5,0.770891,0.0833,0.0,1.0,0.125,0.3407
0.820245,0.0833,0.5,0.5,0.820245,0.0833,0.0,0.45,0.125,0.7054
0.770599,0.1667,0.5,0.5,0.770599,0.1667,0.0,1.0,0.25,0.7966
0.763388,0.0833,0.5,0.5,0.763388,0.0833,0.0,1.0,0.125,0.6423
0.73656,0.2917,0.5,0.5,0.73656,0.2917,0.0,1.0,0.4375,0.8948
0.783615,0.0417,0.5,0.5,0.783615,0.0417,0.0,0.8,0.0625,0.4599
0.78285,0.25,0.5,0.5,0.78285,0.25,0.0,1.0,0.375,0.6944
0.733735,0.1667,0.5,0.5,0.733735,0.1667,0.0,1.0,0.25,0.523
0.771095,0.1667,0.5,0.5,0.771095,0.1667,0.0,1.0,0.25,0.2715
0.831598,0.0417,0.5,0.5,0.831598,0.0417,0.0,1.0,0.0625,0.4389
0.750485,0.3333,0.5,0.5,0.750485,0.3333,0.0,1.0,0.5,0.8667
0.796891,0.2083,0.5,0.5,0.796891,0.2083,0.0,1.0,0.3125,0.8948
0.768461,0.125,0.5,0.5,0.768461,0.125,0.0,1.0,0.1875,0.6002
0.757508,0.0833,0.5,0.5,0.757508,0.0833,0.0,1.0,0.125,0.2505
0.773033,0.1667,0.5,0.5,0.773033,0.1667,0.0,1.0,0.25,0.5511
0.720755,0.1667,0.5,0.5,0.720755,0.1667,0.0,1.0,0.25,0.488
0.75479,0.1667,0.5,0.5,0.75479,0.1667,0.0,1.0,0.25,0.5792
0.775347,0.1667,0.5,0.5,0.775347,0.1667,0.0,1.0,0.25,0.3828
0.805533,0.125,0.5,0.5,0.805533,0.125,0.0,0.45,0.1875,0.9579
0.848915,0.2917,0.5,0.5,0.848915,0.2917,0.0,1.0,0.4375,0.8176
0.844616,0.125,0.5,0.5,0.844616,0.125,0.0,1.0,0.1875,0.6493
0.769125,0.0833,0.5,0.5,0.769125,0.0833,0.0,1.0,0.125,0.3407
0.774104,0.125,0.5,0.5,0.774104,0.125,0.0,1.0,0.1875,0.3968
0.825847,0.0417,0.5,0.5,0.825847,0.0417,0.0,0.45,0.0625,0.7756
0.743219,0.125,0.5,0.5,0.743219,0.125,0.0,1.0,0.1875,0.5651
0.79325,0.2917,0.5,0.5,0.79325,0.2917,0.0,1.0,0.4375,0.6703
0.74913,0.1667,0.5,0.5,0.74913,0.1667,0.0,1.0,0.25,0.6633
0.839843,0.2083,0.5,0.5,0.839843,0.2083,0.0,1.0,0.3125,0.7615
0.814122,0.1667,0.5,0.5,0.814122,0.1667,0.0,1.0,0.25,0.4599
0.838465,0.25,0.5,0.5,0.838465,0.25,0.0,1.0,0.375,0.7265
0.769803,0.1667,0.5,0.5,0.769803,0.1667,0.0,1.0,0.25,0.5731
0.822044,0.3333,0.5,0.5,0.822044,0.3333,0.0,1.0,0.5,0.7685
0.830383,0.2083,0.5,0.5,0.830383,0.2083,0.0,0.45,0.3125,0.5441
0.825921,0.0667,0.5,0.5,0.825921,0.0667,0.0,1.0,0.1001,0.4242
0.800453,0.0667,0.5,0.5,0.800453,0.0667,0.0,1.0,0.1001,0.1909
0.829436,0.1,0.5,0.5,0.829436,0.1,0.0,1.0,0.15,0.703
0.792326,0.0667,0.5,0.5,0.792326,0.0667,0.0,1.0,0.1001,0.2553
0.776019,0.1,0.5,0.5,0.776019,0.1,0.0,1.0,0.15,0.3227
0.873193,0.1,0.5,0.5,0.873193,0.1,0.0,1.0,0.15,0.3235
0.794853,0.1,0.5,0.5,0.794853,0.1,0.0,1.0,0.15,0.7583
0.837686,0.1,0.5,0.5,0.837686,0.1,0.0,1.0,0.15,0.2758
0.769252,0.1333,0.5,0.5,0.769252,0.1333,0.0,0.8,0.2,0.4727
0.752716,0.1333,0.5,0.5,0.752716,0.1333,0.0,1.0,0.2,0.4932
0.869195,0.0667,0.5,0.5,0.869195,0.0667,0.0,1.0,0.1001,0.3932
0.80902,0.0667,0.5,0.5,0.80902,0.0667,0.0,1.0,0.1001,0.6288
0.820014,0.1,0.5,0.5,0.820014,0.1,0.0,1.0,0.15,0.4644
0.818556,0.1333,0.5,0.5,0.818556,0.1333,0.0,1.0,0.2,0.3659
0.758773,0.0667,0.5,0.5,0.758773,0.0667,0.0,1.0,0.1001,0.0727
0.847109,0.1,0.5,0.5,0.847109,0.1,0.0,1.0,0.15,0.1962
0.847862,0.0667,0.5,0.5,0.847862,0.0667,0.0,1.0,0.1001,0.3394
0.81789,0.0667,0.5,0.5,0.81789,0.0667,0.0,1.0,0.1001,0.5576
0.813735,0.1,0.5,0.5,0.813735,0.1,0.0,1.0,0.15,0.5326
0.789187,0.1,0.5,0.5,0.789187,0.1,0.0,1.0,0.15,0.5197
0.80613,0.1333,0.5,0.5,0.80613,0.1333,0.0,1.0,0.2,0.6235
0.80961,0.1,0.5,0.5,0.80961,0.1,0.0,0.45,0.15,0.2492
0.772006,0.1333,0.5,0.5,0.772006,0.1333,0.0,1.0,0.2,0.4083
0.8274,0.2,0.5,0.5,0.8274,0.2,0.0,1.0,0.3,0.8939
0.821146,0.1667,0.5,0.5,0.821146,0.1667,0.0,1.0,0.25,0.7773
0.827551,0.2,0.5,0.5,0.827551,0.2,0.0,1.0,0.3,0.4485
0.783239,0.2333,0.5,0.5,0.783239,0.2333,0.0,1.0,0.3499,0.6023
0.885273,0.1,0.5,0.5,0.885273,0.1,0.0,1.0,0.15,0.9098
0.791642,0.1,0.5,0.5,0.791642,0.1,0.0,1.0,0.15,0.3553
0.83332,0.1333,0.5,0.5,0.83332,0.1333,0.0,1.0,0.2,0.7773
0.810998,0.1333,0.5,0.5,0.810998,0.1333,0.0,1.0,0.2,0.5803
0.79844,0.1333,0.5,0.5,0.79844,0.1333,0.0,1.0,0.2,0.2614
0.832937,0.1667,0.5,0.5,0.832937,0.1667,0.0,1.0,0.25,0.3614
0.736934,0.0333,0.5,0.5,0.736934,0.0333,0.0,0.8,0.05,0.2652
0.8093,0.1333,0.5,0.5,0.8093,0.1333,0.0,1.0,0.2,0.6015
0.735053,0.0667,0.5,0.5,0.735053,0.0667,0.0,1.0,0.1001,0.5
0.814219,0.1333,0.5,0.5,0.814219,0.1333,0.0,0.8,0.2,0.6152
0.83675,0.0667,0.5,0.5,0.83675,0.0667,0.0,1.0,0.1001,0.5144
0.796535,0.0667,0.5,0.5,0.796535,0.0667,0.0,1.0,0.1001,0.5886
0.841829,0.1,0.5,0.5,0.841829,0.1,0.0,1.0,0.15,0.8015
0.792405,0.2,0.5,0.5,0.792405,0.2,0.0,1.0,0.3,0.6174
0.762483,0.1,0.5,0.5,0.762483,0.1,0.0,1.0,0.15,0.425
0.769234,0.0667,0.5,0.5,0.769234,0.0667,0.0,1.0,0.1001,0.2432
0.78957,0.0333,0.5,0.5,0.78957,0.0333,0.0,1.0,0.05,0.4909
0.822837,0.0333,0.5,0.5,0.822837,0.0333,0.0,1.0,0.05,0.8348
0.840367,0.0667,0.5,0.5,0.840367,0.0667,0.0,1.0,0.1001,0.647
0.725759,0.2,0.5,0.5,0.725759,0.2,0.0,1.0,0.3,0.8568
0.820788,0.1333,0.5,0.5,0.820788,0.1333,0.0,0.45,0.2,0.7455
0.772136,0.0667,0.5,0.5,0.772136,0.0667,0.0,1.0,0.1001,0.2333
0.810448,0.1667,0.5,0.5,0.810448,0.1667,0.0,1.0,0.25,0.6098
0.797917,0.1,0.5,0.5,0.797917,0.1,0.0,1.0,0.15,0.7189
0.772392,0.1,0.5,0.5,0.772392,0.1,0.0,0.45,0.15,0.453
0.748753,0.0667,0.5,0.5,0.748753,0.0667,0.0,1.0,0.1001,0.297
0.730226,0.1333,0.5,0.5,0.730226,0.1333,0.0,1.0,0.2,0.3083
0.788419,0.1,0.5,0.5,0.788419,0.1,0.0,1.0,0.15,0.525
0.798753,0.1667,0.5,0.5,0.798753,0.1667,0.0,1.0,0.25,0.4932
0.805194,0.1,0.5,0.5,0.805194,0.1,0.0,1.0,0.15,0.6212
0.71915,0.1,0.5,0.5,0.71915,0.1,0.0,1.0,0.15,0.7614
0.789194,0.1,0.5,0.5,0.789194,0.1,0.0,1.0,0.15,0.3629
0.802009,0.1667,0.5,0.5,0.802009,0.1667,0.0,1.0,0.25,0.4985
0.814601,0.1,0.5,0.5,0.814601,0.1,0.0,1.0,0.15,0.7455
0.786079,0.1333,0.5,0.5,0.786079,0.1333,0.0,1.0,0.2,0.3288
0.763707,0.0667,0.5,0.5,0.763707,0.0667,0.0,1.0,0.1001,0.2386
0.79405,0.0333,0.5,0.5,0.79405,0.0333,0.0,1.0,0.05,0.3402
0.806907,0.1667,0.5,0.5,0.806907,0.1667,0.0,1.0,0.25,0.3606
0.809959,0.0667,0.5,0.5,0.809959,0.0667,0.0,0.45,0.1001,0.4432
0.782653,0.1,0.5,0.5,0.782653,0.1,0.0,1.0,0.15,0.2917
0.8137,0.1333,0.5,0.5,0.8137,0.1333,0.0,0.45,0.2,0.628
0.756372,0.1,0.5,0.5,0.756372,0.1,0.0,1.0,0.15,0.3311
0.773078,0.1667,0.5,0.5,0.773078,0.1667,0.0,1.0,0.25,0.6182
0.795176,0.2,0.5,0.5,0.795176,0.2,0.0,0.45,0.3,0.6068
0.726823,0.1,0.5,0.5,0.726823,0.1,0.0,1.0,0.15,0.1114
0.783089,0.1667,0.5,0.5,0.783089,0.1667,0.0,1.0,0.25,0.6341
0.798748,0.1667,0.5,0.5,0.798748,0.1667,0.0,1.0,0.25,0.5697
0.765232,0.1,0.5,0.5,0.765232,0.1,0.0,1.0,0.15,0.4561
0.726797,0.1333,0.5,0.5,0.726797,0.1333,0.0,1.0,0.2,0.6545
0.790926,0.1333,0.5,0.5,0.790926,0.1333,0.0,1.0,0.2,0.4485
0.804775,0.1,0.5,0.5,0.804775,0.1,0.0,1.0,0.15,0.65
0.792967,0.0667,0.5,0.5,0.792967,0.0667,0.0,1.0,0.1001,0.3955
0.788065,0.1333,0.5,0.5,0.788065,0.1333,0.0,1.0,0.2,0.8356
0.785231,0.1667,0.5,0.5,0.785231,0.1667,0.0,0.45,0.25,0.3394
0.81906,0.1333,0.5,0.5,0.81906,0.1333,0.0,1.0,0.2,0.7561
0.812549,0.1333,0.5,0.5,0.812549,0.1333,0.0,0.45,0.2,0.4189
0.788182,0.0667,0.5,0.5,0.788182,0.0667,0.0,1.0,0.1001,0.6068
0.813353,0.0667,0.5,0.5,0.813353,0.0667,0.0,1.0,0.1001,0.472
0.811992,0.1,0.5,0.5,0.811992,0.1,0.0,1.0,0.15,0.6447
0.813718,0.2333,0.5,0.5,0.813718,0.2333,0.0,1.0,0.3499,0.7879
0.757447,0.1333,0.5,0.5,0.757447,0.1333,0.0,1.0,0.2,0.6235
0.764947,0.1333,0.5,0.5,0.764947,0.1333,0.0,0.45,0.2,0.5538
0.771964,0.0667,0.5,0.5,0.771964,0.0667,0.0,1.0,0.1001,0.472
0.845513,0.1333,0.5,0.5,0.845513,0.1333,0.0,1.0,0.2,0.5939
0.804981,0.0667,0.5,0.5,0.804981,0.0667,0.0,1.0,0.1001,0.3947
0.818693,0.1333,0.5,0.5,0.818693,0.1333,0.0,1.0,0.2,0.5523
0.777727,0.0667,0.5,0.5,0.777727,0.0667,0.0,1.0,0.1001,0.2402
0.753544,0.2,0.5,0.5,0.753544,0.2,0.0,1.0,0.3,0.4955
0.809146,0.1,0.5,0.5,0.809146,0.1,0.0,1.0,0.15,0.4455
0.780326,0.0667,0.5,0.5,0.780326,0.0667,0.0,1.0,0.1001,0.6523
0.79681,0.1,0.5,0.5,0.79681,0.1,0.0,1.0,0.15,0.2871
0.807914,0.0667,0.5,0.5,0.807914,0.0667,0.0,1.0,0.1001,0.4136
0.730054,0.1667,0.5,0.5,0.730054,0.1667,0.0,1.0,0.25,0.3341
0.861109,0.1333,0.5,0.5,0.861109,0.1333,0.0,1.0,0.2,0.8295
0.775751,0.0667,0.5,0.5,0.775751,0.0667,0.0,1.0,0.1001,0.2068
0.788026,0.1,0.5,0.5,0.788026,0.1,0.0,0.45,0.15,0.4561
0.818332,0.1333,0.5,0.5,0.818332,0.1333,0.0,0.45,0.2,0.2765
